@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ weka.classifiers.evaluation.Evaluation.<init>,27,38,63,46,73.01587301587301,0,0
@@ weka.classifiers.evaluation.Evaluation.setDiscardPredictions,4,4,5,3,60.0,0,0
@@ weka.classifiers.evaluation.Evaluation.setMetricsToDisplay,5,5,2,2,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.toggleEvalMetrics,8,9,12,12,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.getPluginMetric,9,12,17,9,52.94117647058824,0,0
@@ weka.classifiers.evaluation.Evaluation.areaUnderROC,4,4,7,7,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedAreaUnderROC,7,8,25,11,44.0,0,0
@@ weka.classifiers.evaluation.Evaluation.areaUnderPRC,4,4,7,7,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedAreaUnderPRC,7,8,25,11,44.0,0,0
@@ weka.classifiers.evaluation.Evaluation.confusionMatrix,5,5,14,10,71.42857142857143,0,0
@@ weka.classifiers.evaluation.Evaluation.crossValidateModel,18,25,58,32,55.172413793103445,0,0
@@ weka.classifiers.evaluation.Evaluation.main,4,4,4,4,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.getModelFromFile,19,27,40,18,45.0,0,0
@@ weka.classifiers.evaluation.Evaluation.saveClassifier,15,21,25,18,72.0,0,0
@@ weka.classifiers.evaluation.Evaluation.evaluateModel,391,617,1287,343,26.65112665112665,0,3
@@ weka.classifiers.evaluation.Evaluation.handleCostOption,5,6,5,3,60.0,0,0
@@ weka.classifiers.evaluation.Evaluation.evaluateModel,20,27,68,34,50.0,0,0
@@ weka.classifiers.evaluation.Evaluation.evaluationForSingleInstance,15,22,50,31,62.0,0,0
@@ weka.classifiers.evaluation.Evaluation.evaluationForSingleInstance,14,19,39,26,66.66666666666666,0,0
@@ weka.classifiers.evaluation.Evaluation.predictions,4,4,6,6,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.coverageOfTestCasesByPredictedRegions,4,4,7,7,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.sizeOfPredictedRegions,5,6,11,7,63.63636363636363,0,0
@@ weka.classifiers.evaluation.Evaluation.errorRate,6,7,16,16,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.kappa,13,16,56,33,58.92857142857143,0,0
@@ weka.classifiers.evaluation.Evaluation.correlationCoefficient,7,8,21,19,90.47619047619048,0,0
@@ weka.classifiers.evaluation.Evaluation.meanPriorAbsoluteError,4,4,7,7,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.relativeAbsoluteError,4,4,5,5,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.rootMeanPriorSquaredError,4,4,7,7,100.0,0,1
@@ weka.classifiers.evaluation.Evaluation.rootRelativeSquaredError,4,4,5,5,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.KBInformation,6,7,10,10,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.KBMeanInformation,6,7,12,12,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.KBRelativeInformation,6,7,9,9,100.0,0,1
@@ weka.classifiers.evaluation.Evaluation.SFPriorEntropy,5,6,10,6,60.0,0,0
@@ weka.classifiers.evaluation.Evaluation.SFMeanPriorEntropy,5,6,11,7,63.63636363636363,0,0
@@ weka.classifiers.evaluation.Evaluation.SFSchemeEntropy,4,4,6,6,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.SFMeanSchemeEntropy,4,4,8,8,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.SFEntropyGain,5,6,11,7,63.63636363636363,0,0
@@ weka.classifiers.evaluation.Evaluation.SFMeanEntropyGain,5,6,13,9,69.23076923076923,0,0
@@ weka.classifiers.evaluation.Evaluation.toCumulativeMarginDistributionString,11,14,38,17,44.73684210526316,0,0
@@ weka.classifiers.evaluation.Evaluation.toSummaryString,106,168,254,157,61.811023622047244,0,1
@@ weka.classifiers.evaluation.Evaluation.toMatrixString,35,47,125,66,52.800000000000004,0,1
@@ weka.classifiers.evaluation.Evaluation.toClassDetailsString,144,214,310,215,69.35483870967742,0,1
@@ weka.classifiers.evaluation.Evaluation.numPositives,5,5,17,10,58.82352941176471,0,0
@@ weka.classifiers.evaluation.Evaluation.numPredictedPositives,5,5,17,10,58.82352941176471,0,0
@@ weka.classifiers.evaluation.Evaluation.trueClassCounts,5,5,13,9,69.23076923076923,0,0
@@ weka.classifiers.evaluation.Evaluation.predictedClassCounts,5,5,13,9,69.23076923076923,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedTruePositiveRate,7,8,25,11,44.0,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedTrueNegativeRate,7,8,25,11,44.0,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedFalsePositiveRate,7,8,25,11,44.0,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedFalseNegativeRate,7,8,25,11,44.0,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedMatthewsCorrelation,7,8,26,12,46.15384615384615,0,0
@@ weka.classifiers.evaluation.Evaluation.weightedPrecision,7,8,26,12,46.15384615384615,0,0
@@ weka.classifiers.evaluation.Evaluation.fMeasure,5,6,6,4,66.66666666666666,0,1
@@ weka.classifiers.evaluation.Evaluation.weightedFMeasure,7,8,26,12,46.15384615384615,0,0
@@ weka.classifiers.evaluation.Evaluation.unweightedMacroFmeasure,7,8,24,13,54.166666666666664,0,0
@@ weka.classifiers.evaluation.Evaluation.unweightedMicroFmeasure,5,5,25,12,48.0,0,0
@@ weka.classifiers.evaluation.Evaluation.setPriors,23,30,80,46,57.49999999999999,0,0
@@ weka.classifiers.evaluation.Evaluation.updatePriors,6,7,14,13,92.85714285714286,0,0
@@ weka.classifiers.evaluation.Evaluation.equals,44,64,167,145,86.82634730538922,0,1
@@ weka.classifiers.evaluation.Evaluation.makeOptionString,29,40,55,36,65.45454545454545,0,0
@@ weka.classifiers.evaluation.Evaluation.getGlobalInfo,7,8,8,6,75.0,0,0
@@ weka.classifiers.evaluation.Evaluation.num2ShortID,10,12,24,12,50.0,0,0
@@ weka.classifiers.evaluation.Evaluation.makeDistribution,7,8,12,12,100.0,0,0
@@ weka.classifiers.evaluation.Evaluation.updateStatsForClassifier,39,54,166,112,67.46987951807229,0,1
@@ weka.classifiers.evaluation.Evaluation.updateStatsForIntervalEstimator,19,26,38,28,73.68421052631578,0,0
@@ weka.classifiers.evaluation.Evaluation.updateStatsForConditionalDensityEstimator,4,4,13,11,84.61538461538461,0,0
@@ weka.classifiers.evaluation.Evaluation.updateStatsForPredictor,15,20,37,34,91.8918918918919,0,0
@@ weka.classifiers.evaluation.Evaluation.updateMargins,8,10,36,15,41.66666666666667,0,0
@@ weka.classifiers.evaluation.Evaluation.updateNumericScores,5,5,43,24,55.81395348837209,0,0
@@ weka.classifiers.evaluation.Evaluation.addNumericTrainClass,10,13,44,20,45.45454545454545,0,0
@@ weka.classifiers.evaluation.Evaluation.setNumericPriorsFromBuffer,5,5,14,10,71.42857142857143,0,0
@@ weka.classifiers.evaluation.output.prediction.CSV.getOptions,4,4,5,4,80.0,0,1
@@ weka.classifiers.evaluation.output.prediction.CSV.setUseTab,5,5,4,4,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.CSV.doPrintHeader,20,27,69,41,59.42028985507246,0,0
@@ weka.classifiers.evaluation.output.prediction.CSV.attributeValuesString,11,15,41,17,41.46341463414634,0,0
@@ weka.classifiers.evaluation.output.prediction.CSV.doPrintClassification,42,59,151,74,49.00662251655629,0,0
@@ weka.classifiers.evaluation.output.prediction.PlainText.doPrintHeader,18,24,53,31,58.490566037735846,0,1
@@ weka.classifiers.evaluation.output.prediction.PlainText.attributeValuesString,14,19,45,18,40.0,0,1
@@ weka.classifiers.evaluation.output.prediction.PlainText.doPrintClassification,40,56,138,63,45.65217391304348,0,1
@@ weka.classifiers.evaluation.output.prediction.HTML.doPrintHeader,18,24,54,32,59.25925925925925,0,0
@@ weka.classifiers.evaluation.output.prediction.HTML.attributeValuesString,16,22,55,24,43.63636363636363,0,0
@@ weka.classifiers.evaluation.output.prediction.HTML.doPrintClassification,40,56,130,55,42.30769230769231,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.setOptions,8,9,13,13,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.getOptions,11,15,19,14,73.68421052631578,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.setHeader,4,4,4,3,75.0,0,1
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.setAttributes,5,5,5,5,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.getAttributes,4,4,6,6,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.setNumDecimals,5,5,6,6,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.checkBasic,8,10,15,13,86.66666666666667,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.generatesOutput,7,9,12,4,33.33333333333333,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.append,6,7,12,9,75.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.printHeader,4,4,4,4,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.preProcessInstance,4,4,5,5,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.printClassification,4,4,7,7,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.printClassification,4,4,7,7,100.0,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.printClassifications,16,23,52,35,67.3076923076923,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.printClassifications,11,14,29,18,62.06896551724138,0,0
@@ weka.classifiers.evaluation.output.prediction.AbstractOutput.printFooter,6,7,11,9,81.81818181818183,0,0
@@ weka.classifiers.evaluation.output.prediction.XML.attributeValuesString,10,13,37,18,48.64864864864865,0,0
@@ weka.classifiers.evaluation.output.prediction.XML.doPrintClassification,41,57,139,68,48.92086330935252,0,1
@@ weka.classifiers.evaluation.output.prediction.InMemory.checkHeader,4,4,6,4,66.66666666666666,0,0
@@ weka.classifiers.evaluation.output.prediction.InMemory.attributeValuesToMap,11,15,43,16,37.2093023255814,0,0
@@ weka.classifiers.evaluation.output.prediction.InMemory.doPrintClassification,5,5,13,13,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._parseInt,15,20,29,17,58.620689655172406,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._parseDecimal,4,4,3,3,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._parseFloat,12,17,13,10,76.92307692307693,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printFloat,8,10,7,7,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._parseDouble,12,17,14,11,78.57142857142857,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._parseBoolean,30,49,91,37,40.65934065934066,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printBoolean,5,5,2,2,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._parseQName,21,30,90,20,22.22222222222222,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printDouble,8,10,7,7,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printQName,6,7,9,5,55.55555555555556,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.initDecodeMap,14,17,29,13,44.827586206896555,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.guessLength,10,13,23,15,65.21739130434783,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._parseBase64Binary,15,20,58,24,41.37931034482759,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.initEncodeMap,11,13,22,10,45.45454545454545,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printBase64Binary,5,6,7,4,57.14285714285714,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printBase64Binary,9,11,37,10,27.027027027027028,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printBase64Binary,9,11,29,12,41.37931034482759,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl._printBase64Binary,9,11,37,10,27.027027027027028,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.removeOptionalPlus,10,14,15,11,73.33333333333333,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.isDigitOrPeriodOrSign,9,13,10,5,50.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.getDatatypeFactory,6,7,11,6,54.54545454545454,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.parseBoolean,5,5,3,3,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.printBoolean,5,5,2,2,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.parseHexBinary,10,13,24,17,70.83333333333334,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.hexToBin,11,16,15,9,60.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl.printHexBinary,5,5,3,3,100.0,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl$CalendarFormatter.doFormat,16,24,48,41,85.41666666666666,0,1
@@ com.sun.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatYear,9,11,23,6,26.08695652173913,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatSeconds,8,10,15,7,46.666666666666664,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatTimeZone,9,11,15,13,86.66666666666667,0,0
@@ com.sun.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatTwoDigits,4,4,5,4,80.0,0,0
@@ com.sun.xml.bind.AccessorFactoryImpl.createFieldAccessor,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.AccessorFactoryImpl.createFieldAccessor,5,5,6,6,100.0,0,0
@@ com.sun.xml.bind.AccessorFactoryImpl.createPropertyAccessor,6,7,8,8,100.0,0,0
@@ com.sun.xml.bind.WhiteSpaceProcessor.replace,13,17,36,11,30.555555555555557,0,0
@@ com.sun.xml.bind.WhiteSpaceProcessor.trim,13,18,47,13,27.659574468085108,0,0
@@ com.sun.xml.bind.WhiteSpaceProcessor.collapse,26,36,74,35,47.2972972972973,0,0
@@ com.sun.xml.bind.WhiteSpaceProcessor.isWhiteSpace,7,8,12,5,41.66666666666667,0,0
@@ com.sun.xml.bind.WhiteSpaceProcessor.isWhiteSpace,10,14,10,6,60.0,0,0
@@ com.sun.xml.bind.WhiteSpaceProcessor.isWhiteSpaceExceptSpace,9,12,8,5,62.5,0,0
@@ com.sun.xml.bind.util.SecureLoader.getClassClassLoader,4,4,2,2,100.0,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getURI,5,6,11,7,63.63636363636363,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getLocalName,5,6,11,7,63.63636363636363,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getQName,5,6,11,7,63.63636363636363,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getType,5,6,11,7,63.63636363636363,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getValue,5,6,11,7,63.63636363636363,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getIndex,8,10,30,10,33.33333333333333,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getIndexFast,8,10,28,8,28.57142857142857,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getIndex,7,8,20,11,55.00000000000001,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getType,8,10,32,12,37.5,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getType,7,8,22,13,59.09090909090909,0,1
@@ com.sun.xml.bind.util.AttributesImpl.getValue,8,10,32,12,37.5,0,0
@@ com.sun.xml.bind.util.AttributesImpl.getValue,7,8,22,13,59.09090909090909,0,0
@@ com.sun.xml.bind.util.AttributesImpl.clear,6,7,17,9,52.94117647058824,0,0
@@ com.sun.xml.bind.util.AttributesImpl.setAttributes,6,7,19,11,57.89473684210527,0,0
@@ com.sun.xml.bind.util.AttributesImpl.setAttribute,6,7,18,14,77.77777777777779,0,0
@@ com.sun.xml.bind.util.AttributesImpl.removeAttribute,8,10,23,16,69.56521739130434,0,0
@@ com.sun.xml.bind.util.AttributesImpl.setURI,6,7,14,10,71.42857142857143,0,0
@@ com.sun.xml.bind.util.AttributesImpl.setLocalName,6,7,14,10,71.42857142857143,0,0
@@ com.sun.xml.bind.util.AttributesImpl.setQName,6,7,14,10,71.42857142857143,0,0
@@ com.sun.xml.bind.util.AttributesImpl.setType,6,7,14,10,71.42857142857143,0,0
@@ com.sun.xml.bind.util.AttributesImpl.setValue,6,7,14,10,71.42857142857143,0,0
@@ com.sun.xml.bind.util.AttributesImpl.ensureCapacity,14,19,42,24,57.14285714285714,0,0
@@ com.sun.xml.bind.util.Which.which,6,7,8,5,62.5,0,0
@@ com.sun.xml.bind.v2.ClassFactory.cleanCache,4,4,3,2,66.66666666666666,0,0
@@ com.sun.xml.bind.v2.ClassFactory.create0,12,16,27,9,33.33333333333333,0,0
@@ com.sun.xml.bind.v2.ClassFactory.inferImplClass,9,11,10,10,100.0,0,0
@@ com.sun.xml.bind.v2.ContextFactory.createContext,25,35,71,22,30.985915492957744,0,0
@@ com.sun.xml.bind.v2.ContextFactory.getPropertyValue,6,7,13,13,100.0,0,0
@@ com.sun.xml.bind.v2.ContextFactory.createContext,10,13,19,13,68.42105263157895,0,0
@@ com.sun.xml.bind.v2.ContextFactory.loadIndexedClasses,12,16,28,19,67.85714285714286,0,1
@@ com.sun.xml.bind.v2.util.QNameMap$Entry.equals,14,23,38,19,50.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap$Entry.hashCode,5,5,7,7,100.0,0,0
@@ com.sun.xml.bind.v2.util.DataSourceSource.<init>,5,5,5,5,100.0,0,0
@@ com.sun.xml.bind.v2.util.DataSourceSource.getReader,6,7,14,10,71.42857142857143,0,0
@@ com.sun.xml.bind.v2.util.DataSourceSource.getInputStream,6,7,13,9,69.23076923076923,0,1
@@ com.sun.xml.bind.v2.util.QNameMap$HashIterator.<init>,6,8,16,6,37.5,0,0
@@ com.sun.xml.bind.v2.util.QNameMap$HashIterator.hasNext,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap$HashIterator.nextEntry,8,10,25,14,56.00000000000001,0,0
@@ com.sun.xml.bind.v2.util.CollisionCheckStack.push,4,4,13,10,76.92307692307693,0,0
@@ com.sun.xml.bind.v2.util.CollisionCheckStack.pushNocheck,4,4,12,9,75.0,0,0
@@ com.sun.xml.bind.v2.util.CollisionCheckStack.hash,5,5,7,7,100.0,0,1
@@ com.sun.xml.bind.v2.util.CollisionCheckStack.pop,8,10,19,14,73.68421052631578,0,1
@@ com.sun.xml.bind.v2.util.CollisionCheckStack.findDuplicate,10,13,23,15,65.21739130434783,0,0
@@ com.sun.xml.bind.v2.util.CollisionCheckStack.reset,4,4,6,4,66.66666666666666,0,0
@@ com.sun.xml.bind.v2.util.TypeCast.checkedCast,11,14,14,14,100.0,0,1
@@ com.sun.xml.bind.v2.util.QNameMap.put,21,32,65,23,35.38461538461539,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.get,4,4,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.putAll,15,20,38,18,47.368421052631575,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.addEntry,4,4,8,5,62.5,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.resize,4,4,5,5,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.getOne,7,8,3,3,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.keySet,5,5,2,2,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.containsKey,5,5,6,6,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.isEmpty,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.entrySet,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap.getEntry,13,19,40,10,25.0,0,1
@@ com.sun.xml.bind.v2.util.QNameMap.toString,7,8,6,5,83.33333333333334,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.isXMLSecurityDisabled,6,7,4,2,50.0,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.createSchemaFactory,7,8,10,8,80.0,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.createParserFactory,7,8,11,9,81.81818181818183,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.createXPathFactory,7,8,10,8,80.0,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.createTransformerFactory,7,8,10,8,80.0,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.createDocumentBuilderFactory,7,8,11,9,81.81818181818183,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.allowExternalAccess,12,16,28,22,78.57142857142857,0,0
@@ com.sun.xml.bind.v2.util.XmlFactory.allowExternalDTDAccess,12,16,28,22,78.57142857142857,0,0
@@ com.sun.xml.bind.v2.util.EditDistance.editDistance,6,7,17,8,47.05882352941176,0,0
@@ com.sun.xml.bind.v2.util.EditDistance.findNearest,7,8,11,5,45.45454545454545,0,0
@@ com.sun.xml.bind.v2.util.EditDistance.<init>,5,5,10,6,60.0,0,0
@@ com.sun.xml.bind.v2.util.EditDistance.calc,11,13,44,27,61.36363636363637,0,0
@@ com.sun.xml.bind.v2.util.FlattenIterator.hasNext,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.util.FlattenIterator.next,4,4,3,3,100.0,0,0
@@ com.sun.xml.bind.v2.util.FlattenIterator.getNext,9,12,20,14,70.0,0,0
@@ com.sun.xml.bind.v2.util.QNameMap$EntrySet.contains,8,10,11,8,72.72727272727273,0,0
@@ com.sun.xml.bind.v2.runtime.BridgeImpl.marshal,4,4,13,10,76.92307692307693,0,1
@@ com.sun.xml.bind.v2.runtime.BridgeImpl.marshal,5,5,8,8,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.ContentHandlerAdaptor.containsPrefixMapping,8,10,30,12,40.0,0,0
@@ com.sun.xml.bind.v2.runtime.ContentHandlerAdaptor.startElement,21,27,78,52,66.66666666666666,0,0
@@ com.sun.xml.bind.v2.runtime.ContentHandlerAdaptor.getPrefix,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.ContentHandlerAdaptor.flushText,4,4,7,5,71.42857142857143,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.createXmlOutput,18,26,34,29,85.29411764705883,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.createPostInitAction,4,4,5,5,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.write,8,10,22,17,77.27272727272727,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.write,6,7,17,13,76.47058823529412,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.cleanUp,6,7,13,9,69.23076923076923,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.prewrite,12,17,33,21,63.63636363636363,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.createEscapeHandler,6,7,11,11,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.createWriter,13,17,31,19,61.29032258064516,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.createWriter,11,14,40,32,80.0,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.getProperty,20,28,32,30,93.75,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.setProperty,24,34,52,50,96.15384615384616,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.checkBoolean,4,4,5,5,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.checkString,4,4,5,5,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.setAdapter,4,4,6,6,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.MarshallerImpl.getAdapter,6,7,11,11,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.ArrayBeanInfoImpl.toArray,5,5,11,7,63.63636363636363,0,0
@@ com.sun.xml.bind.v2.runtime.ArrayBeanInfoImpl.serializeBody,8,9,20,15,75.0,0,0
@@ com.sun.xml.bind.v2.runtime.ArrayBeanInfoImpl.getLoader,4,4,9,5,55.55555555555556,0,0
@@ com.sun.xml.bind.v2.runtime.JAXBContextImpl$6.compare,4,4,5,5,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.RuntimeUtil$ToStringAdapter.marshal,4,4,3,3,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.IllegalAnnotationsException$Builder.check,4,4,6,6,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.ValueListBeanInfoImpl.<init>,5,6,6,3,50.0,0,0
@@ com.sun.xml.bind.v2.runtime.ValueListBeanInfoImpl.toArray,5,5,11,7,63.63636363636363,0,0
@@ com.sun.xml.bind.v2.runtime.ValueListBeanInfoImpl.serializeBody,5,5,12,8,66.66666666666666,0,0
@@ com.sun.xml.bind.v2.runtime.ValueListBeanInfoImpl.serializeURIs,6,7,17,10,58.82352941176471,0,0
@@ com.sun.xml.bind.v2.runtime.JAXBContextImpl$3.isElement,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.CompositeStructureBeanInfo.serializeBody,5,5,12,8,66.66666666666666,0,1
@@ com.sun.xml.bind.v2.runtime.StAXPostInitAction.run,13,17,32,18,56.25,0,1
@@ com.sun.xml.bind.v2.runtime.JAXBContextImpl$JAXBContextBuilder.build,10,13,21,13,61.904761904761905,0,0
@@ com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl.<init>,8,9,11,11,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl.getLoader,6,7,17,12,70.58823529411765,0,0
@@ com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl.createInstanceFromValue,4,4,12,12,100.0,0,1
@@ com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl.getId,4,4,3,3,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.ValueListBeanInfoImpl$1.text,17,23,67,23,34.32835820895522,0,0
@@ com.sun.xml.bind.v2.runtime.DomPostInitAction.run,22,31,48,25,52.083333333333336,0,0
@@ com.sun.xml.bind.v2.runtime.IllegalAnnotationsException.<init>,5,6,6,4,66.66666666666666,0,0
@@ com.sun.xml.bind.v2.runtime.IllegalAnnotationsException.toString,5,5,2,2,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.<init>,11,13,7,7,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.hasBeforeUnmarshalMethod,5,5,4,4,100.0,0,1
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.hasAfterUnmarshalMethod,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.hasBeforeMarshalMethod,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.hasAfterMarshalMethod,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.isElement,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.isImmutable,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.hasElementOnlyContentModel,5,5,4,4,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.hasElementOnlyContentModel,5,5,6,6,100.0,0,0
@@ com.sun.xml.bind.v2.runtime.JaxBeanInfo.lookForLifecycleMethods,5,5,4,4,100.0,0,0
