@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ weka.knowledgeflow.steps.ClassValuePicker.getOutgoingConnectionTypes,8,10,10,4,7,40.0,70.0,0,0
@@ weka.knowledgeflow.steps.ClassValuePicker.outputStructureForConnectionType,16,24,26,11,18,42.30769230769231,69.23076923076923,0,1
@@ weka.knowledgeflow.steps.BoundaryPlotter.<init>,5,5,2,1,1,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.BoundaryPlotter.setComputeMaxRowsInParallel,4,4,4,2,2,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.BoundaryPlotter.stepInit,22,32,50,14,21,28.000000000000004,42.0,0,4
@@ weka.knowledgeflow.steps.BoundaryPlotter.computeMinMaxAtts,34,50,163,65,107,39.87730061349693,65.6441717791411,0,30
@@ weka.knowledgeflow.steps.BoundaryPlotter.getAttIndex,13,18,28,12,20,42.857142857142854,71.42857142857143,0,0
@@ weka.knowledgeflow.steps.BoundaryPlotter.processIncoming,15,19,22,6,7,27.27272727272727,31.818181818181817,0,1
@@ weka.knowledgeflow.steps.BoundaryPlotter.doScheme,51,69,192,49,84,25.520833333333332,43.75,0,65
@@ weka.knowledgeflow.steps.BoundaryPlotter.makeSchemeSpec,6,7,13,4,8,30.76923076923077,61.53846153846154,0,0
@@ weka.knowledgeflow.steps.BoundaryPlotter.plotPoint,18,24,61,15,28,24.59016393442623,45.90163934426229,0,6
@@ weka.knowledgeflow.steps.BoundaryPlotter.plotTrainingData,15,20,63,13,28,20.634920634920633,44.44444444444444,0,7
@@ weka.knowledgeflow.steps.BoundaryPlotter.removeRenderingListener,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.knowledgeflow.steps.BoundaryPlotter.getInteractiveViewers,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ weka.knowledgeflow.steps.BoundaryPlotter.restoreData,4,4,4,2,2,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.TrainTestSplitMaker.processIncoming,8,10,17,5,6,29.411764705882355,35.294117647058826,0,1
@@ weka.knowledgeflow.steps.TrainTestSplitMaker.getIncomingConnectionTypes,4,4,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.TrainTestSplitMaker.getOutgoingConnectionTypes,5,5,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.TrainTestSplitMaker.outputStructureForConnectionType,12,17,18,8,12,44.44444444444444,66.66666666666666,0,1
@@ weka.knowledgeflow.steps.ClassifierPerformanceEvaluator$EvaluationTask.<init>,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.knowledgeflow.steps.ClassifierPerformanceEvaluator$EvaluationTask.process,37,50,142,28,40,19.718309859154928,28.169014084507044,0,33
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$11.evaluate,6,7,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ weka.knowledgeflow.steps.WekaAlgorithmWrapper.globalInfo,4,4,4,2,2,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.WekaAlgorithmWrapper.setWrappedAlgorithm,7,10,15,5,10,33.33333333333333,66.66666666666666,0,1
@@ weka.knowledgeflow.steps.GetDataFromResult.start,5,6,5,3,4,60.0,80.0,0,0
@@ weka.knowledgeflow.steps.GetDataFromResult.outputDataFromResult,15,19,14,4,10,28.57142857142857,71.42857142857143,0,1
@@ weka.knowledgeflow.steps.GetDataFromResult.getIncomingConnectionTypes,4,4,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.CostBenefitAnalysis.getInteractiveViewers,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$5.evaluate,5,5,16,2,2,12.5,12.5,0,0
@@ weka.knowledgeflow.steps.ImageSaver.stepInit,8,11,26,6,9,23.076923076923077,34.61538461538461,0,1
@@ weka.knowledgeflow.steps.ImageSaver.processIncoming,16,21,37,10,14,27.027027027027028,37.83783783783784,0,2
@@ weka.knowledgeflow.steps.Filter.getIncomingConnectionTypes,14,22,22,12,19,54.54545454545454,86.36363636363636,0,2
@@ weka.knowledgeflow.steps.Filter.getOutgoingConnectionTypes,10,13,13,8,9,61.53846153846154,69.23076923076923,0,1
@@ weka.knowledgeflow.steps.Filter.stepInit,6,7,12,3,4,25.0,33.33333333333333,0,0
@@ weka.knowledgeflow.steps.Filter.processIncoming,24,35,69,22,38,31.88405797101449,55.072463768115945,0,5
@@ weka.knowledgeflow.steps.Filter.processFirstBatch,13,18,42,9,13,21.428571428571427,30.952380952380953,0,2
@@ weka.knowledgeflow.steps.Filter.processSubsequentBatch,12,16,31,7,12,22.58064516129032,38.70967741935484,0,2
@@ weka.knowledgeflow.steps.Filter.processBatch,5,6,10,3,5,30.0,50.0,0,1
@@ weka.knowledgeflow.steps.Filter.processStreaming,12,17,43,11,22,25.581395348837212,51.162790697674424,0,4
@@ weka.knowledgeflow.steps.Filter.checkPendingStreaming,15,20,44,10,21,22.727272727272727,47.72727272727273,0,9
@@ weka.knowledgeflow.steps.Filter.outputStructureForConnectionType,16,22,36,16,30,44.44444444444444,83.33333333333334,0,1
@@ weka.knowledgeflow.steps.ClassAssigner.stepInit,5,6,10,3,4,30.0,40.0,0,0
@@ weka.knowledgeflow.steps.ClassAssigner.processIncoming,27,38,67,26,46,38.80597014925373,68.65671641791045,0,6
@@ weka.knowledgeflow.steps.ClassAssigner.assignClass,16,23,46,16,28,34.78260869565217,60.86956521739131,0,3
@@ weka.knowledgeflow.steps.ClassAssigner.getIncomingConnectionTypes,4,4,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.ClassAssigner.getOutgoingConnectionTypes,10,13,13,5,9,38.46153846153847,69.23076923076923,0,1
@@ weka.knowledgeflow.steps.ClassAssigner.outputStructureForConnectionType,16,24,30,11,18,36.666666666666664,60.0,0,2
@@ weka.knowledgeflow.steps.MemoryBasedDataSource.stepInit,4,4,4,2,2,50.0,50.0,0,1
@@ weka.knowledgeflow.steps.DataGrid.stepInit,5,5,4,2,2,50.0,50.0,0,1
@@ weka.knowledgeflow.steps.DataGrid.start,31,43,89,27,50,30.337078651685395,56.17977528089888,0,22
@@ weka.knowledgeflow.steps.DataGrid.outputStructureForConnectionType,7,9,8,4,7,50.0,87.5,0,0
@@ weka.knowledgeflow.steps.DataGrid.getOutgoingConnectionTypes,7,8,8,3,5,37.5,62.5,0,1
@@ weka.knowledgeflow.steps.Sorter$SortRule.parseFromInternal,4,4,5,2,2,40.0,40.0,0,1
@@ weka.knowledgeflow.steps.Sorter$SortRule.toStringInternal,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ weka.knowledgeflow.steps.Sorter$SortRule.toString,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.knowledgeflow.steps.Sorter$SortRule.init,8,10,18,4,6,22.22222222222222,33.33333333333333,0,0
@@ weka.knowledgeflow.steps.Sorter$SortRule.compare,17,24,64,12,20,18.75,31.25,0,3
@@ weka.knowledgeflow.steps.Associator.stepInit,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.knowledgeflow.steps.Associator.processIncoming,6,7,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ weka.knowledgeflow.steps.Associator.outputAssociatorData,9,12,16,6,8,37.5,50.0,0,1
@@ weka.knowledgeflow.steps.Associator.outputTextData,6,7,10,3,4,30.0,40.0,0,0
@@ weka.knowledgeflow.steps.Associator.outputGraphData,8,10,13,4,6,30.76923076923077,46.15384615384615,0,0
@@ weka.knowledgeflow.steps.Associator.getIncomingConnectionTypes,4,4,4,2,3,50.0,75.0,0,0
@@ weka.knowledgeflow.steps.Associator.getOutgoingConnectionTypes,4,4,4,2,3,50.0,75.0,0,1
@@ weka.knowledgeflow.steps.Associator.outputStructureForConnectionType,10,13,12,4,7,33.33333333333333,58.333333333333336,0,1
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$1.evaluate,18,25,34,10,16,29.411764705882355,47.05882352941176,0,1
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$3.evaluate,15,20,26,7,12,26.923076923076923,46.15384615384615,0,0
@@ weka.knowledgeflow.steps.ClassifierPerformanceEvaluator$EvaluationCallback.taskFinished,5,5,12,2,3,16.666666666666664,25.0,0,0
@@ weka.knowledgeflow.steps.ASEvaluator.stepInit,14,20,34,10,15,29.411764705882355,44.11764705882353,0,1
@@ weka.knowledgeflow.steps.ASEvaluator.processIncoming,35,51,99,31,46,31.313131313131315,46.464646464646464,0,11
@@ weka.knowledgeflow.steps.ASEvaluator.outputTextData,8,10,14,4,6,28.57142857142857,42.857142857142854,0,0
@@ weka.knowledgeflow.steps.ASEvaluator.processNonXVal,39,53,72,21,31,29.166666666666668,43.05555555555556,0,9
@@ weka.knowledgeflow.steps.ASEvaluator.processXVal,28,39,90,18,28,20.0,31.11111111111111,0,9
@@ weka.knowledgeflow.steps.ASEvaluator.checkTestFiltering,7,8,17,3,4,17.647058823529413,23.52941176470588,0,1
@@ weka.knowledgeflow.steps.ASEvaluator.applyFiltering,44,63,113,36,56,31.858407079646017,49.557522123893804,0,18
@@ weka.knowledgeflow.steps.ASEvaluator.getIncomingConnectionTypes,9,12,12,7,9,58.333333333333336,75.0,0,1
@@ weka.knowledgeflow.steps.ASEvaluator.getOutgoingConnectionTypes,11,16,16,9,13,56.25,81.25,0,1
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$4.evaluate,15,20,26,7,12,26.923076923076923,46.15384615384615,0,0
@@ weka.knowledgeflow.steps.Appender.getIncomingConnectionTypes,8,11,11,6,11,54.54545454545454,100.0,0,1
@@ weka.knowledgeflow.steps.Appender.getOutgoingConnectionTypes,5,5,5,2,3,40.0,60.0,0,0
@@ weka.knowledgeflow.steps.Appender.processIncoming,12,17,33,9,12,27.27272727272727,36.36363636363637,0,1
@@ weka.knowledgeflow.steps.Appender.processBatch,15,20,33,6,13,18.181818181818183,39.39393939393939,0,2
@@ weka.knowledgeflow.steps.Appender.makeOutputInstance,17,23,57,12,21,21.052631578947366,36.84210526315789,0,7
@@ weka.knowledgeflow.steps.Appender.makeOutputHeader,36,50,83,16,34,19.27710843373494,40.963855421686745,0,22
@@ weka.knowledgeflow.steps.Appender.outputStructureForConnectionType,14,19,16,6,9,37.5,56.25,0,1
@@ weka.knowledgeflow.steps.WriteWekaLog.stepInit,4,4,4,2,2,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.WriteWekaLog.processIncoming,10,13,23,8,12,34.78260869565217,52.17391304347826,0,1
@@ weka.knowledgeflow.steps.WriteWekaLog.processStreaming,5,6,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ weka.knowledgeflow.steps.WriteWekaLog.processBatch,4,4,5,2,2,40.0,40.0,0,0
@@ weka.knowledgeflow.steps.WriteWekaLog.getIncomingConnectionTypes,6,7,7,4,5,57.14285714285714,71.42857142857143,0,0
@@ weka.knowledgeflow.steps.ImageViewer.getOutgoingConnectionTypes,5,5,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.ImageViewer.processIncoming,7,8,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ weka.knowledgeflow.steps.ImageViewer.getInteractiveViewers,4,4,6,2,3,33.33333333333333,50.0,0,1
@@ weka.knowledgeflow.steps.ImageViewer.restoreData,4,4,4,2,2,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.ImageViewer.byteArrayImageMapToBufferedImageMap,7,8,6,2,3,33.33333333333333,50.0,0,0
@@ weka.knowledgeflow.steps.ImageViewer.bufferedImageMapToSerializableByteMap,5,5,2,1,2,50.0,100.0,0,0
@@ weka.knowledgeflow.steps.ExecuteProcess.stepInit,22,35,39,18,29,46.15384615384615,74.35897435897436,0,2
@@ weka.knowledgeflow.steps.ExecuteProcess.start,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.knowledgeflow.steps.ExecuteProcess.makeStaticProcess,4,4,8,2,3,25.0,37.5,0,0
@@ weka.knowledgeflow.steps.ExecuteProcess.makeDynamicProcess,12,17,47,10,16,21.27659574468085,34.04255319148936,0,2
@@ weka.knowledgeflow.steps.ExecuteProcess.runProcess,9,11,20,4,6,20.0,30.0,0,1
@@ weka.knowledgeflow.steps.ExecuteProcess.handleOutputSuccess,17,22,33,10,12,30.303030303030305,36.36363636363637,0,1
@@ weka.knowledgeflow.steps.ExecuteProcess.handleOutputFailure,17,22,34,10,12,29.411764705882355,35.294117647058826,0,1
@@ weka.knowledgeflow.steps.ExecuteProcess.addAuxToData,8,10,12,6,6,50.0,50.0,0,1
@@ weka.knowledgeflow.steps.ExecuteProcess.processIncoming,38,55,73,22,38,30.136986301369863,52.054794520547944,0,6
@@ weka.knowledgeflow.steps.ExecuteProcess.checkStructure,14,20,40,9,14,22.5,35.0,0,1
@@ weka.knowledgeflow.steps.ExecuteProcess.getIncomingConnectionTypes,4,4,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.ExecuteProcess.outputStructureForConnectionType,6,8,8,4,7,50.0,87.5,0,0
@@ weka.knowledgeflow.steps.ExecuteProcess.copy,5,5,9,1,2,11.11111111111111,22.22222222222222,0,0
@@ weka.knowledgeflow.steps.TextSaver.stepInit,5,6,11,3,5,27.27272727272727,45.45454545454545,0,0
@@ weka.knowledgeflow.steps.TextSaver.processIncoming,25,35,47,21,30,44.680851063829785,63.829787234042556,0,3
@@ weka.knowledgeflow.steps.InstanceStreamToBatchMaker.getIncomingConnectionTypes,4,4,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.InstanceStreamToBatchMaker.getOutgoingConnectionTypes,4,4,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.InstanceStreamToBatchMaker.processIncoming,20,28,70,19,43,27.142857142857142,61.42857142857143,0,5
@@ weka.knowledgeflow.steps.InstanceStreamToBatchMaker.outputStructureForConnectionType,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.knowledgeflow.steps.AlterRelationName.stepInit,8,12,24,6,10,25.0,41.66666666666667,0,0
@@ weka.knowledgeflow.steps.AlterRelationName.processIncoming,10,13,33,6,11,18.181818181818183,33.33333333333333,0,1
@@ weka.knowledgeflow.steps.AlterRelationName.applyRelationNameChange,10,14,40,6,7,15.0,17.5,0,1
@@ weka.knowledgeflow.steps.SubstringLabeler.getIncomingConnectionTypes,5,5,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.SubstringLabeler.getOutgoingConnectionTypes,7,8,5,2,3,40.0,60.0,0,0
@@ weka.knowledgeflow.steps.SubstringLabeler.processIncoming,16,21,40,13,20,32.5,50.0,0,2
@@ weka.knowledgeflow.steps.SubstringLabeler.processStreaming,4,4,5,2,2,40.0,40.0,0,0
@@ weka.knowledgeflow.steps.SubstringLabeler.processBatch,11,14,26,7,12,26.923076923076923,46.15384615384615,0,2
@@ weka.knowledgeflow.steps.SubstringLabeler.outputStructureForConnectionType,10,13,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$10.evaluate,8,10,17,4,6,23.52941176470588,35.294117647058826,0,0
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$6.evaluate,5,5,16,2,2,12.5,12.5,0,0
@@ weka.knowledgeflow.steps.FlowByExpression.getDownstreamStepNames,8,9,2,1,2,50.0,100.0,0,0
@@ weka.knowledgeflow.steps.FlowByExpression.stepInit,11,14,18,7,9,38.88888888888889,50.0,0,0
@@ weka.knowledgeflow.steps.FlowByExpression.getIncomingConnectionTypes,6,7,4,3,4,75.0,100.0,0,0
@@ weka.knowledgeflow.steps.FlowByExpression.getOutgoingConnectionTypes,11,15,15,8,11,53.333333333333336,73.33333333333333,0,0
@@ weka.knowledgeflow.steps.FlowByExpression.outputStructureForConnectionType,5,6,4,2,3,50.0,75.0,0,0
@@ weka.knowledgeflow.steps.FlowByExpression.processIncoming,17,23,54,14,28,25.925925925925924,51.85185185185185,0,2
@@ weka.knowledgeflow.steps.FlowByExpression.processStreaming,9,12,27,5,8,18.51851851851852,29.629629629629626,0,0
@@ weka.knowledgeflow.steps.FlowByExpression.processBatch,18,25,56,14,20,25.0,35.714285714285715,0,5
@@ weka.knowledgeflow.steps.Job.stepInit,8,10,19,4,6,21.052631578947366,31.57894736842105,0,0
@@ weka.knowledgeflow.steps.Job.start,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.knowledgeflow.steps.Job.processIncoming,10,13,21,7,8,33.33333333333333,38.095238095238095,0,0
@@ weka.knowledgeflow.steps.Job.runFlow,16,22,30,12,14,40.0,46.666666666666664,0,2
@@ weka.knowledgeflow.steps.Job.getIncomingConnectionTypes,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.knowledgeflow.steps.FlowByExpression$ExpressionClause$ExpressionType$2.evaluate,5,5,16,2,2,12.5,12.5,0,0
@@ weka.knowledgeflow.steps.IncrementalClassifierEvaluator.stepInit,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.knowledgeflow.steps.IncrementalClassifierEvaluator.getIncomingConnectionTypes,4,4,2,2,2,100.0,100.0,0,0
@@ weka.knowledgeflow.steps.IncrementalClassifierEvaluator.getOutgoingConnectionTypes,4,4,4,2,3,50.0,75.0,0,0
@@ weka.knowledgeflow.steps.IncrementalClassifierEvaluator.processIncoming,63,91,217,59,105,27.188940092165897,48.38709677419355,0,31
@@ weka.knowledgeflow.steps.BoundaryPlotter$SchemeRowTask.process,15,21,49,9,15,18.367346938775512,30.612244897959183,0,3
@@ weka.knowledgeflow.steps.BoundaryPlotter$SchemeRowTask.calculateRegionProbs,34,45,134,26,42,19.402985074626866,31.343283582089555,0,47
@@ weka.knowledgeflow.steps.PairedDataHelper.process,15,21,47,9,15,19.148936170212767,31.914893617021278,0,2
@@ weka.knowledgeflow.steps.PairedDataHelper.processPrimary,14,19,43,9,14,20.930232558139537,32.55813953488372,0,2
@@ weka.knowledgeflow.steps.PairedDataHelper.processSecondary,6,7,18,3,4,16.666666666666664,22.22222222222222,0,0
@@ weka.knowledgeflow.steps.PairedDataHelper.reset,6,8,13,4,7,30.76923076923077,53.84615384615385,0,0
@@ weka.knowledgeflow.steps.PairedDataHelper.isFinished,5,5,4,2,2,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.PairedDataHelper.getIndexedValueFromNamedStore,4,4,4,2,2,50.0,50.0,0,0
@@ weka.knowledgeflow.steps.PairedDataHelper.addIndexedValueToNamedStore,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ weka.attributeSelection.InfoGainAttributeEval.setOptions,5,5,4,2,3,50.0,75.0,0,0
@@ weka.attributeSelection.InfoGainAttributeEval.getOptions,6,7,8,4,5,50.0,62.5,0,0
@@ weka.attributeSelection.InfoGainAttributeEval.buildEvaluator,80,110,331,95,168,28.700906344410875,50.755287009063444,0,194
@@ weka.attributeSelection.InfoGainAttributeEval.toString,8,10,17,5,7,29.411764705882355,41.17647058823529,0,1
@@ weka.attributeSelection.CheckAttributeSelection.listOptions,8,11,23,6,9,26.08695652173913,39.130434782608695,0,1
@@ weka.attributeSelection.CheckAttributeSelection.setOptions,9,11,13,6,7,46.15384615384615,53.84615384615385,0,1
@@ weka.attributeSelection.CheckAttributeSelection.getOptions,11,13,19,6,7,31.57894736842105,36.84210526315789,0,1
@@ weka.attributeSelection.CheckAttributeSelection.doTests,4,4,4,2,2,50.0,50.0,0,0
@@ weka.attributeSelection.CheckAttributeSelection.getTestObject,4,4,4,2,2,50.0,50.0,0,0
@@ weka.attributeSelection.CheckAttributeSelection.makeCopies,7,8,15,3,5,20.0,33.33333333333333,0,0
@@ weka.attributeSelection.CheckAttributeSelection.testsPerClassType,21,31,100,23,37,23.0,37.0,0,7
@@ weka.attributeSelection.CheckAttributeSelection.canTakeOptions,10,12,17,3,6,17.647058823529413,35.294117647058826,0,1
@@ weka.attributeSelection.CheckAttributeSelection.weightedInstancesHandler,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.attributeSelection.CheckAttributeSelection.multiInstanceHandler,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ weka.attributeSelection.CheckAttributeSelection.declaresSerialVersionUID,15,19,18,9,11,50.0,61.111111111111114,0,1
@@ weka.attributeSelection.CheckAttributeSelection.canHandleClassAsNthAttribute,5,5,14,2,3,14.285714285714285,21.428571428571427,0,0
@@ weka.attributeSelection.CheckAttributeSelection.correctSearchInitialisation,38,50,54,25,27,46.2962962962963,50.0,0,6
@@ weka.attributeSelection.CheckAttributeSelection.canHandleMissing,9,12,24,7,9,29.166666666666668,37.5,0,1
@@ weka.attributeSelection.CheckAttributeSelection.instanceWeights,27,35,53,18,21,33.9622641509434,39.62264150943396,0,4
@@ weka.attributeSelection.CheckAttributeSelection.datasetIntegrity,19,24,25,12,13,48.0,52.0,0,2
@@ weka.attributeSelection.CheckAttributeSelection.runBasicTest,19,24,26,12,13,46.15384615384615,50.0,0,1
@@ weka.attributeSelection.CheckAttributeSelection.printAttributeSummary,26,39,95,39,54,41.05263157894737,56.84210526315789,0,8
@@ weka.attributeSelection.AttributeSelection.selectedAttributes,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.attributeSelection.AttributeSelection.rankedAttributes,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.attributeSelection.AttributeSelection.setSearch,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.attributeSelection.AttributeSelection.reduceDimensionality,9,11,29,4,7,13.793103448275861,24.137931034482758,0,1
@@ weka.attributeSelection.AttributeSelection.reduceDimensionality,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ weka.attributeSelection.AttributeSelection.SelectAttributes,9,12,13,7,9,53.84615384615385,69.23076923076923,0,1
@@ weka.attributeSelection.AttributeSelection.CVResultsString,34,49,131,27,49,20.610687022900763,37.404580152671755,0,16
@@ weka.attributeSelection.AttributeSelection.updateStatsForModelCVSplit,16,22,45,14,21,31.11111111111111,46.666666666666664,0,2
@@ weka.attributeSelection.AttributeSelection.CrossValidateAttributes,9,12,28,6,10,21.428571428571427,35.714285714285715,0,1
@@ weka.attributeSelection.AttributeSelection.SelectAttributes,82,122,345,112,182,32.463768115942024,52.7536231884058,0,108
@@ weka.attributeSelection.AttributeSelection.SelectAttributes,36,53,120,49,86,40.833333333333336,71.66666666666667,0,12
@@ weka.attributeSelection.AttributeSelection.printSelectionResults,12,15,28,6,10,21.428571428571427,35.714285714285715,0,1
@@ weka.attributeSelection.AttributeSelection.makeOptionString,14,19,22,6,11,27.27272727272727,50.0,0,1
@@ weka.attributeSelection.AttributeSelection.main,4,4,4,2,2,50.0,50.0,0,0
@@ weka.attributeSelection.ASEvaluation.getOptions,7,8,5,3,4,60.0,80.0,0,0
@@ weka.attributeSelection.ASEvaluation.makeCopies,7,8,15,3,5,20.0,33.33333333333333,0,1
@@ weka.attributeSelection.ASEvaluation.run,4,4,5,2,2,40.0,40.0,0,0
@@ weka.attributeSelection.CfsSubsetEval$1.call,20,26,82,22,35,26.82926829268293,42.68292682926829,0,12
@@ weka.attributeSelection.GainRatioAttributeEval.setOptions,5,5,4,2,3,50.0,75.0,0,0
@@ weka.attributeSelection.GainRatioAttributeEval.getOptions,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ weka.attributeSelection.GainRatioAttributeEval.evaluateAttribute,62,86,275,58,104,21.09090909090909,37.81818181818182,0,88
@@ weka.attributeSelection.GainRatioAttributeEval.toString,6,7,12,3,5,25.0,41.66666666666667,0,1
@@ weka.attributeSelection.BestFirst.setOptions,11,14,24,8,9,33.33333333333333,37.5,0,0
@@ weka.attributeSelection.BestFirst.setLookupCacheSize,4,4,4,2,2,50.0,50.0,0,0
@@ weka.attributeSelection.BestFirst.setSearchTermination,4,4,4,2,2,50.0,50.0,0,0
@@ weka.attributeSelection.BestFirst.setDirection,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.attributeSelection.BestFirst.getOptions,4,4,8,2,3,25.0,37.5,0,1
@@ weka.attributeSelection.BestFirst.startSetToString,15,21,51,16,29,31.372549019607842,56.86274509803921,0,5
@@ weka.attributeSelection.BestFirst.toString,10,12,24,5,7,20.833333333333336,29.166666666666668,0,1
@@ weka.attributeSelection.BestFirst.printGroup,7,8,18,5,10,27.77777777777778,55.55555555555556,0,1
@@ weka.attributeSelection.BestFirst.search,85,119,353,167,239,47.30878186968839,67.70538243626062,0,318
@@ weka.attributeSelection.BestFirst.attributeList,12,15,42,10,22,23.809523809523807,52.38095238095239,0,3
@@ weka.attributeSelection.ReliefFAttributeEval.setOptions,10,13,21,8,9,38.095238095238095,42.857142857142854,0,1
@@ weka.attributeSelection.ReliefFAttributeEval.setSigma,4,4,4,2,2,50.0,50.0,0,0
@@ weka.attributeSelection.ReliefFAttributeEval.getOptions,6,7,11,4,5,36.36363636363637,45.45454545454545,0,0
@@ weka.attributeSelection.ReliefFAttributeEval.toString,10,12,26,5,7,19.230769230769234,26.923076923076923,0,0
@@ weka.attributeSelection.ReliefFAttributeEval.buildEvaluator,56,77,266,72,121,27.06766917293233,45.48872180451128,0,83
@@ weka.attributeSelection.ReliefFAttributeEval.norm,5,6,19,3,4,15.789473684210526,21.052631578947366,0,0
@@ weka.attributeSelection.ReliefFAttributeEval.updateMinMax,13,18,66,13,34,19.696969696969695,51.515151515151516,0,10
@@ weka.attributeSelection.ReliefFAttributeEval.difference,21,31,49,15,25,30.612244897959183,51.02040816326531,0,2
@@ weka.attributeSelection.ReliefFAttributeEval.distance,21,28,130,73,96,56.15384615384615,73.84615384615385,0,45
@@ weka.attributeSelection.ReliefFAttributeEval.updateWeightsNumericClass,41,55,249,100,134,40.16064257028113,53.81526104417671,0,122
@@ weka.attributeSelection.ReliefFAttributeEval.updateWeightsDiscreteClass,80,112,486,205,289,42.181069958847736,59.465020576131685,0,344
@@ weka.attributeSelection.ReliefFAttributeEval.findKHitMiss,25,34,162,31,70,19.1358024691358,43.20987654320987,0,47
@@ weka.attributeSelection.CfsSubsetEval.setOptions,11,13,17,6,7,35.294117647058826,41.17647058823529,0,1
@@ weka.attributeSelection.CfsSubsetEval.getOptions,10,13,16,8,9,50.0,56.25,0,0
@@ weka.attributeSelection.CfsSubsetEval.buildEvaluator,36,50,153,31,59,20.26143790849673,38.56209150326798,0,29
@@ weka.attributeSelection.CfsSubsetEval.evaluateSubset,31,44,196,59,106,30.102040816326532,54.08163265306123,0,41
@@ weka.attributeSelection.CfsSubsetEval.correlate,11,15,31,7,10,22.58064516129032,32.25806451612903,0,1
@@ weka.attributeSelection.CfsSubsetEval.symmUncertCorr,69,97,294,63,106,21.428571428571427,36.054421768707485,0,114
@@ weka.attributeSelection.CfsSubsetEval.num_num,25,35,96,24,35,25.0,36.45833333333333,0,9
@@ weka.attributeSelection.CfsSubsetEval.num_nom2,59,83,234,58,99,24.786324786324787,42.30769230769231,0,73
@@ weka.attributeSelection.CfsSubsetEval.nom_nom,116,160,402,105,177,26.119402985074625,44.02985074626866,0,350
@@ weka.attributeSelection.CfsSubsetEval.toString,8,10,17,5,7,29.411764705882355,41.17647058823529,0,0
@@ weka.attributeSelection.CfsSubsetEval.addLocallyPredictive,31,44,175,61,99,34.85714285714286,56.57142857142857,0,135
@@ weka.attributeSelection.CfsSubsetEval.postProcess,19,25,61,14,26,22.950819672131146,42.62295081967213,0,5
@@ weka.attributeSelection.CfsSubsetEval.clean,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
