@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ com.fasterxml.jackson.databind.SerializationConfig.with,5,5,10,10,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.with,8,9,24,13,54.166666666666664,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.withFeatures,8,9,24,13,54.166666666666664,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.without,5,5,10,10,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.without,8,9,24,13,54.166666666666664,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.withoutFeatures,8,9,24,13,54.166666666666664,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.withFilters,5,5,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.withSerializationInclusion,5,5,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.useRootWrapping,7,8,10,10,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.getAnnotationIntrospector,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.getDefaultVisibilityChecker,8,10,25,10,40.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.isEnabled,5,5,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.getSerializationInclusion,4,4,7,7,100.0,0,0
@@ com.fasterxml.jackson.databind.PropertyNamingStrategy$LowerCaseWithUnderscoresStrategy.translate,20,28,55,18,32.72727272727273,0,1
@@ com.fasterxml.jackson.databind.AnnotationIntrospector.findFormat,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.AnnotationIntrospector.findNameForSerialization,11,14,24,9,37.5,0,0
@@ com.fasterxml.jackson.databind.AnnotationIntrospector.findNameForDeserialization,13,17,33,13,39.39393939393939,0,0
@@ com.fasterxml.jackson.databind.DatabindContext.objectIdGeneratorInstance,7,8,13,10,76.92307692307693,0,0
@@ com.fasterxml.jackson.databind.DatabindContext.converterInstance,18,25,29,24,82.75862068965517,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.<init>,4,4,8,5,62.5,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.withFeatures,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.without,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.without,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.withoutFeatures,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,4,4,10,10,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,6,7,17,14,82.35294117647058,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.withRootName,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.withSchema,4,4,13,13,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.withView,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.with,5,5,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.ObjectWriter.hasPrefetchedSerializer,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.writeValue,10,13,33,26,78.78787878787878,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter.acceptJsonFormatVisitor,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter._verifySchemaType,5,6,11,7,63.63636363636363,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter._configAndWriteValue,10,13,30,25,83.33333333333334,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter._writeCloseable,9,11,22,20,90.9090909090909,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter._writeCloseableValue,9,11,25,21,84.0,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter._prefetchRootSerializer,5,6,11,7,63.63636363636363,0,0
@@ com.fasterxml.jackson.databind.ObjectWriter._configureJsonGenerator,13,17,31,23,74.19354838709677,0,1
@@ com.fasterxml.jackson.databind.InjectableValues$Std.findInjectableValue,10,13,19,15,78.94736842105263,0,0
@@ com.fasterxml.jackson.databind.util.ViewMatcher.construct,7,9,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.construct,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.construct,5,5,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.withName,4,4,11,11,100.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.getWrapperName,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.hasGetter,5,5,2,2,100.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.hasSetter,5,5,2,2,100.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.getGetter,5,6,10,6,60.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.getSetter,5,6,10,6,60.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.getField,5,5,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.getConstructorParameter,5,5,6,6,100.0,0,1
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.getAccessor,4,4,5,2,40.0,0,0
@@ com.fasterxml.jackson.databind.util.SimpleBeanPropertyDefinition.getMutator,5,6,9,4,44.44444444444444,0,0
@@ com.fasterxml.jackson.databind.util.ISO8601Utils.format,16,20,23,22,95.65217391304348,0,1
@@ com.fasterxml.jackson.databind.util.ISO8601Utils.parse,12,16,36,20,55.55555555555556,0,1
@@ com.fasterxml.jackson.databind.util.ISO8601Utils.checkOffset,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.util.ISO8601Utils.parseInt,14,20,44,22,50.0,0,1
@@ com.fasterxml.jackson.databind.util.ISO8601Utils.padInt,5,5,9,5,55.55555555555556,0,1
@@ com.fasterxml.jackson.databind.util.ObjectBuffer.resetAndStart,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.util.ObjectBuffer.appendCompletedChunk,8,9,18,16,88.88888888888889,0,0
@@ com.fasterxml.jackson.databind.util.ObjectBuffer.completeAndClearBuffer,11,13,28,15,53.57142857142857,0,0
@@ com.fasterxml.jackson.databind.util.ObjectBuffer.initialCapacity,5,5,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.util.ObjectBuffer._reset,4,4,7,5,71.42857142857143,0,0
@@ com.fasterxml.jackson.databind.util.ObjectBuffer._copyTo,7,8,20,13,65.0,0,0
@@ com.fasterxml.jackson.databind.util.JSONPObject.serialize,7,8,20,20,100.0,0,0
@@ com.fasterxml.jackson.databind.util.ViewMatcher$Single.isVisibleForView,6,7,12,6,50.0,0,0
@@ com.fasterxml.jackson.databind.util.TokenBuffer$Parser.peekNextToken,12,15,20,11,55.00000000000001,0,0
